gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,chromosome_name,gene_name,start_position,end_position,strand,transcript_biotype,transcript_length,description,sig
GSBRNA2T00086708001,304.167697675128,-1.00767376845843,0.198405144064415,-5.07886916546513,3.79688061883642e-07,6.74645851641138e-06,LK032696,BnaA03g12140D,176173,179305,-1,protein_coding,2060,BnaA03g12140D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICN2],yes
GSBRNA2T00086712001,287.519428269649,1.03086838516018,0.266707322278589,3.86516716658938,0.0001110131398814,0.0010685956319434,LK032697,BnaC03g64100D,10328,11510,-1,protein_coding,661,BnaC03g64100D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ID13],yes
GSBRNA2T00086727001,7.55033551544682,6.25363513540684,2.1611950823805,2.89360048354294,0.0038085240843466,0.0213702659020383,LK032697,BnaC03g64200D,105119,105946,-1,protein_coding,654,BnaC03g64200D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ID23],yes
GSBRNA2T00086777001,54.9371417646371,1.74239577650523,0.566696289844976,3.07465534489714,0.0021074593768488,0.0131471583686237,LK032698,BnaC04g13870D,145867,147437,-1,protein_coding,1341,BnaC04g13870D protein [Source:UniProtKB/TrEMBL;Acc:A0A078I892],yes
GSBRNA2T00086780001,53.3428050131434,3.49248050948485,0.706447188693713,4.94372483234419,7.66438647987957e-07,1.27528617263004e-05,LK032698,BnaC04g13890D,161870,162906,1,protein_coding,740,BnaC04g13890D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IAF0],yes
GSBRNA2T00086805001,221.5847161452,1.42944201447777,0.259283955311909,5.51303690487983,3.52694239722371e-08,7.63449110320259e-07,LK032699,BnaA08g05380D,37570,40722,-1,protein_coding,2216,BnaA08g05380D protein [Source:UniProtKB/TrEMBL;Acc:A0A078I8A6],yes
GSBRNA2T00086881001,32.2316259519569,-2.59349915884,0.985179734129531,-2.63251371195889,0.0084755601725065,0.0406287383074833,LK032702,BnaAnng08490D,7173,9280,1,protein_coding,1284,BnaAnng08490D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICW5],yes
GSBRNA2T00086888001,84.8943816055208,1.18325218488045,0.416630851081755,2.8400493669833,0.0045106552737907,0.0245140289599039,LK032702,BnaAnng08530D,20497,21675,1,protein_coding,758,BnaAnng08530D protein [Source:UniProtKB/TrEMBL;Acc:A0A078DTC0],yes
GSBRNA2T00086898001,50.5286835326076,2.96882731671746,0.549859198677291,5.39925006957981,6.69200402055502e-08,1.37350455333054e-06,LK032702,BnaAnng08630D,76535,78647,1,protein_coding,1688,BnaAnng08630D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IDC0],yes
GSBRNA2T00086905001,86.5837475568161,-1.69904914180243,0.47101059038713,-3.60724191022108,0.0003094691100178,0.0026005381239813,LK032702,BnaAnng08680D,107795,109276,-1,protein_coding,1158,BnaAnng08680D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IDC5],yes
GSBRNA2T00086918001,105.708191792189,2.28363143626102,0.382898470022113,5.96406518973329,2.4603850396685502e-09,6.43296301049045e-08,LK032702,BnaAnng08790D,158149,159003,-1,protein_coding,855,BnaAnng08790D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICZ0],yes
GSBRNA2T00086922001,66.8248040077934,1.66432073971907,0.552005535730412,3.01504356748315,0.0025694234460256,0.015498097575805,LK032703,BnaC09g14610D,22228,24999,1,protein_coding,1953,BnaC09g14610D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IAM8],yes
GSBRNA2T00086931001,47.2409877692647,-2.3990245008254,0.686130986921672,-3.49645264031672,0.0004714881790519,0.0037196465900139,LK032703,BnaC09g14660D,45931,48231,-1,protein_coding,1545,BnaC09g14660D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IAN2],yes
GSBRNA2T00086945001,332.364275275522,1.98641983972549,0.207428085607966,9.57642661505238,1.00460652069516e-21,1.01648365033671e-19,LK032703,BnaC09g14770D,145442,147595,1,protein_coding,2044,BnaC09g14770D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IDF5],yes
GSBRNA2T00086966001,1733.38560959445,1.01328464461359,0.14663628313452,6.91019045868769,4.84003444437137e-12,1.8258334018071101e-10,LK032704,BnaA02g29320D,100732,101076,1,protein_coding,345,BnaA02g29320D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IBN0],yes
GSBRNA2T00086998001,38.3615482939453,4.35499690096308,0.832092350997401,5.23379033077626,1.66068824142285e-07,3.14109525700937e-06,LK039190,BnaCnng63050D,1047,2971,1,protein_coding,756,BnaCnng63050D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JRC1],yes
GSBRNA2T00087011001,125.192862635014,1.88214525446201,0.327505157835615,5.74691790169214,9.08848292575758e-09,2.15799287656009e-07,LK039210,BnaAnng30110D,1034,1421,1,protein_coding,388,BnaAnng30110D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JV31],yes
GSBRNA2T00087019001,35.8422627450874,4.58736878282229,0.867109818780917,5.29041268298835,1.22040675320931e-07,2.37200511172293e-06,LK039222,BnaCnng63120D,1428,2057,1,protein_coding,630,BnaCnng63120D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JV35],yes
GSBRNA2T00087026001,13.7339192135472,7.11819313857382,1.71990434388802,4.13871455343988,3.49257162755104e-05,0.0003893336562664,LK039231,BnaUnng03220D,2033,3215,1,protein_coding,1183,BnaUnng03220D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JSH2],yes
GSBRNA2T00087041001,6.18003859516245,5.9671673848557,2.31853764301278,2.57367716363741,0.0100624115628694,0.0466127766497168,LK039251,BnaAnng30200D,382,1185,-1,protein_coding,804,BnaAnng30200D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JUW1],yes
GSBRNA2T00087085001,115.88351105064,2.94809424698208,0.492754552253456,5.98288586782183,2.1921838194632804e-09,5.76383710359658e-08,LK032705,BnaA10g03690D,81669,82944,-1,protein_coding,1037,BnaA10g03690D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IAU6],yes
GSBRNA2T00087093001,286.824372467302,-1.29584841259849,0.197493991043846,-6.56145741827048,5.3284392184901096e-11,1.7622330666903902e-09,LK032705,BnaA10g03630D,128515,131985,1,protein_coding,3188,BnaA10g03630D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IDL4],yes
GSBRNA2T00087104001,116.081046630036,-1.13580712420223,0.383142101619253,-2.96445396995535,0.0030322060219216,0.0178018801858712,LK032706,BnaC04g29730D,254,2387,1,protein_coding,1340,BnaC04g29730D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IAW3],yes
GSBRNA2T00087121001,65.8967963912123,5.90782996409707,1.41924340371992,4.16266156221852,3.14559425299928e-05,0.0003540186417688,LK032706,BnaC04g29770D,140809,141418,-1,protein_coding,430,BnaC04g29770D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IBT2],yes
GSBRNA2T00087127001,230.357929895926,-1.33222131374333,0.234393533068626,-5.68369483706396,1.3181539510589e-08,3.04568457805462e-07,LK032707,BnaA06g38950D,5112,6087,-1,protein_coding,976,BnaA06g38950D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ID64],yes
GSBRNA2T00087181001,76.1411237684373,-3.58747742305547,0.477338154398733,-7.51558908500483,5.6655241839893e-14,2.7362732359395398e-12,LK032709,BnaCnng14670D,119898,121609,1,protein_coding,1146,BnaCnng14670D protein [Source:UniProtKB/TrEMBL;Acc:A0A078I8T0],yes
GSBRNA2T00087185001,13.0972532369476,6.06507698048417,1.77814751893889,3.41089640532384,0.0006474968743459,0.0048732156213941,LK032709,BnaCnng14690D,131890,133215,-1,protein_coding,1326,BnaCnng14690D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IAZ6],yes
GSBRNA2T00087286001,348.007617315321,-1.42018356100633,0.217829029273208,-6.51971670509119,7.044030339065509e-11,2.28431050852024e-09,LK032713,BnaC04g24760D,113360,115164,-1,protein_coding,1062,BnaC03g54990D protein [Source:UniProtKB/TrEMBL;Acc:A0A078FA56],yes
GSBRNA2T00087295001,126.4222378235,-1.26643095986766,0.300684733379985,-4.21182327959175,2.53317693134613e-05,0.0002928757764124,LK032713,BnaC04g24690D,131968,133147,-1,protein_coding,768,BnaC04g24690D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IDF2],yes
GSBRNA2T00087306001,10.944278106066,-7.0739616472844,1.92356234842732,-3.67753176967098,0.0002355017516336,0.0020489760872777,LK032714,BnaCnng15090D,11746,11865,-1,protein_coding,120,BnaCnng15090D protein [Source:UniProtKB/TrEMBL;Acc:A0A078I8Y8],yes
GSBRNA2T00087325001,1196.85175679062,-1.23520426175339,0.133356455934141,-9.26242567786448,1.99839707069789e-20,1.80592922837778e-18,LK032714,BnaCnng15220D,158625,159576,-1,protein_coding,777,BnaCnng15220D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IE01],yes
GSBRNA2T00087339001,81.6059450012207,2.23638545141189,0.423522089016587,5.28044583602417,1.28869917718492e-07,2.48921346133956e-06,LK039281,BnaAnng30260D,2146,3731,-1,protein_coding,1297,BnaAnng30260D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JUX4],yes
GSBRNA2T00087368001,13.1549928612258,-7.33958798010663,1.8739174120629,-3.91670835270529,8.97662363979437e-05,0.0008894819126117,LK039317,BnaA03g58060D,906,1709,1,protein_coding,804,BnaA03g58060D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JUY1],yes
GSBRNA2T00087378001,260.990544291906,2.33307664390486,0.30843632699012,7.56420836245915,3.9023379209116e-14,1.91966702288457e-12,LK039327,BnaAnng30320D,1416,3357,-1,protein_coding,1336,BnaAnng30320D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JSK5],yes
GSBRNA2T00087383001,99.4018427276326,1.21129881003934,0.463435680356769,2.61373662275386,0.0089558044866251,0.0424735747068612,LK039331,BnaUnng03250D,1824,4043,-1,protein_coding,2220,BnaUnng03250D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JSK9],yes
GSBRNA2T00087431001,39.8855229338727,-1.84445557294951,0.686409481315107,-2.68710678269723,0.0072073907450248,0.0357462905972656,LK032715,BnaA02g21620D,12694,15693,1,protein_coding,891,Alkyl transferase [Source:UniProtKB/TrEMBL;Acc:A0A078I902],yes
GSBRNA2T00087443001,80.1797821894943,-1.38666016878777,0.450412311693388,-3.07864623765375,0.0020794344473534,0.0130132933667443,LK032715,BnaA02g21560D,97202,99853,1,protein_coding,1875,BnaA02g21560D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IC62],yes
GSBRNA2T00087487001,75.7600289591405,1.22585352181958,0.48139018689264,2.54648631234557,0.0108813478807401,0.049574377427535,LK032717,BnaC09g31130D,84467,87522,1,protein_coding,2363,BnaC09g31130D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IDK7],yes
GSBRNA2T00087519001,147.672572095334,-1.24605332000182,0.305223492621926,-4.08242926944447,4.4567378268359e-05,0.0004826141500073,LK032718,BnaA09g08750D,23214,27681,-1,protein_coding,2181,BnaA09g08750D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IC99],yes
GSBRNA2T00087522001,1583.00842421859,1.36172555501677,0.157908046839386,8.62353491333999,6.4918371283888496e-18,4.76528968705886e-16,LK032718,BnaA09g08780D,43173,44083,1,protein_coding,911,Peptidyl-prolyl cis-trans isomerase [Source:UniProtKB/TrEMBL;Acc:A0A078IDN6],yes
GSBRNA2T00087524001,7.60336792777005,6.26763673308459,2.44755665253678,2.56077289430194,0.0104439603609543,0.0479469510090952,LK032718,BnaA09g08800D,48343,49434,-1,protein_coding,1092,BnaA09g08800D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICA2],yes
GSBRNA2T00087544001,166.955558858484,1.02697428672196,0.319575842159862,3.21355419039538,0.0013110305596537,0.0088552267864376,LK032718,BnaA09g08980D,128346,130526,-1,protein_coding,1526,BnaA09g08980D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IDQ5],yes
GSBRNA2T00087547001,206.062226303531,1.44448873303926,0.33612913576474,4.29742197073411,1.72796058208225e-05,0.0002100515495146,LK032718,BnaA09g09000D,148755,150140,1,protein_coding,1386,BnaA09g09000D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICC2],yes
GSBRNA2T00087554001,526.631556636646,-1.01803736246002,0.175702357189754,-5.79410190473748,6.868774437806291e-09,1.66133375072064e-07,LK032718,BnaA09g09050D,158437,160818,1,protein_coding,1606,BnaA09g09050D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICC7],yes
GSBRNA2T00087558001,15.1555371314117,7.26216242831497,1.66504067237639,4.361552572737,1.2914275592687e-05,0.0001615582233138,LK032719,BnaAnng08980D,6289,8771,1,protein_coding,1759,BnaAnng08980D protein [Source:UniProtKB/TrEMBL;Acc:A0A078I9A4],yes
GSBRNA2T00087562001,134.747423883602,-1.18649048976166,0.296729989499278,-3.99855266319333,6.37310019023201e-05,0.0006606349417079,LK032719,BnaAnng09020D,19840,20850,-1,protein_coding,589,HVA22-like protein [Source:UniProtKB/TrEMBL;Acc:A0A078IDS1],yes
GSBRNA2T00087591001,97.5318566901224,1.6609365259154,0.488842291896204,3.39769400776001,0.0006795638386324,0.0050806121574627,LK032720,BnaC03g69330D,19230,22174,1,protein_coding,1657,BnaC03g69330D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IDV2],yes
GSBRNA2T00087647001,190.91399281779,5.56569634128931,0.422291422841946,13.1797522758885,1.14767051455624e-39,3.38196877861913e-37,LK032721,BnaA08g07260D,159767,162962,-1,protein_coding,1737,BnaA08g07260D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICI0],yes
GSBRNA2T00087674001,174.203586439479,-1.11319842085056,0.329170496349912,-3.38182927447793,0.0007200487990858,0.0053413908178809,LK032723,BnaA01g22650D,47718,48951,-1,protein_coding,573,BnaA01g22650D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IDY5],yes
GSBRNA2T00087698001,14.9085194428865,3.96101622373449,1.41793806290164,2.79350440429588,0.0052140318989215,0.0275316069332753,LK032724,BnaC08g04600D,11978,13705,-1,protein_coding,1194,BnaC08g04600D protein [Source:UniProtKB/TrEMBL;Acc:A0A078I9I9],yes
GSBRNA2T00087720001,33.006675102786,2.41800025382429,0.711263255423661,3.39958550562831,0.00067488074727,0.0050524117210019,LK032724,BnaC08g04710D,128690,128941,-1,protein_coding,252,BnaC08g04710D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICL8],yes
GSBRNA2T00087818001,24.5144760686394,3.68308677007866,0.986830973054373,3.73223669569169,0.0001897870378533,0.0017052319225242,LK032726,BnaA01g13550D,30658,31351,1,protein_coding,694,BnaA01g13550D protein [Source:UniProtKB/TrEMBL;Acc:A0A078I9K3],yes
GSBRNA2T00087819001,528.35757494163,-1.16511743649251,0.172832427097077,-6.74131270423044,1.5696197875066098e-11,5.58606986103358e-10,LK032726,BnaA01g13540D,31403,34096,-1,protein_coding,1382,BnaA01g13540D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICM7],yes
GSBRNA2T00087836001,694.614833821509,-1.07578657179764,0.158477962492285,-6.78824080572095,1.1350908073492e-11,4.08733200457459e-10,LK032726,BnaA01g13430D,79195,81287,-1,protein_coding,1383,BnaA01g13430D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IBY0],yes
GSBRNA2T00087845001,182.397888436265,1.04854049405747,0.280237331407785,3.74161603948368,0.0001828407186274,0.001652800977409,LK032726,BnaA01g13370D,143105,144393,-1,protein_coding,1103,V-type proton ATPase subunit G [Source:UniProtKB/TrEMBL;Acc:A0A078IEQ6],yes
GSBRNA2T00087846001,184.230693627354,-1.48013968250708,0.320396936700217,-4.6197060987883,3.84283993696058e-06,5.48839600362113e-05,LK032726,BnaA01g13360D,156163,162062,1,protein_coding,2397,BnaA01g13360D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IE32],yes
GSBRNA2T00087880001,10.0264374913534,-6.94750682910781,2.24066356082362,-3.10064703625298,0.001930983162962,0.0122118291473246,LK032727,BnaC05g19070D,141918,142382,-1,protein_coding,375,BnaC05g19070D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICR4],yes
GSBRNA2T00087900001,16.0553420704548,-4.10665560357642,1.38869103347896,-2.95721330704382,0.0031043328260991,0.0181320258573433,LK032728,BnaC04g24040D,104072,106562,1,protein_coding,1988,BnaC04g24040D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IC16],yes
GSBRNA2T00087932001,57.5774920383635,5.29195504189045,0.742292085373076,7.12920849645153,1.00947724442959e-12,4.18891853285445e-11,LK032729,BnaC04g03750D,146336,149685,-1,protein_coding,1457,BnaC04g03750D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IE95],yes
GSBRNA2T00087953001,381.819876482628,1.01237881270751,0.223118800131525,4.5373980682521,5.69525426930706e-06,7.78934563169195e-05,LK032730,BnaCnng15340D,119473,120813,-1,protein_coding,695,BnaCnng15340D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IC41],yes
GSBRNA2T00087956001,26.9535683616744,4.14741659219538,1.07770578485823,3.84837554967839,0.0001189036756408,0.001136122385717,LK032730,BnaCnng15360D,147786,151654,1,protein_coding,2875,BnaCnng15360D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IEA2],yes
GSBRNA2T00087962001,819.056444186427,1.3087388276708,0.149714084885449,8.74158786511076,2.2985665770436e-18,1.7570208350010299e-16,LK032731,BnaA10g03880D,10277,13385,-1,protein_coding,1719,BnaA10g03880D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IEA6],yes
GSBRNA2T00087964001,392.775347354219,1.39500725742432,0.200326605009145,6.96366444866692,3.3153374373592598e-12,1.2823859755325101e-10,LK032731,BnaA10g03900D,15269,16817,-1,protein_coding,1410,BnaA10g03900D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICV0],yes
GSBRNA2T00087981001,37.317640689194,-3.12918330547908,0.691398926199947,-4.52587238264548,6.01468693451988e-06,8.1767302946017e-05,LK032731,BnaA10g04030D,77459,80418,1,protein_coding,1221,BnaA10g04030D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IEC4],yes
GSBRNA2T00088001001,2800.66704281161,-1.60505060036387,0.157866445800212,-10.1671421829256,2.77943931454999e-24,3.3440437622926e-22,LK032732,BnaA02g16670D,4413,6211,1,protein_coding,1142,BnaA02g16670D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IEW1],yes
GSBRNA2T00088003001,447.144991850349,3.27241229734852,0.686744954316193,4.76510570158747,1.88754672325736e-06,2.8885715647761e-05,LK032732,BnaA02g16660D,7877,10501,1,protein_coding,978,BnaA02g16660D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IED7],yes
GSBRNA2T00088019001,29.2046150802661,-3.47668822231313,0.977080855355208,-3.55824004048182,0.0003733480476072,0.0030446333631011,LK032732,BnaA02g16530D,93995,95222,1,protein_coding,862,BnaA02g16530D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IC84],yes
GSBRNA2T00088031001,22.6347742229716,7.83729975493208,1.50993595886191,5.19048487383486,2.09747162047791e-07,3.89953280638623e-06,LK032733,BnaCnng15410D,15679,18246,-1,protein_coding,1624,BnaCnng15410D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IA04],yes
GSBRNA2T00088063001,22.5438679976909,7.83567097917131,1.50925577931852,5.19174488946426,2.08332333735405e-07,3.87677365025197e-06,LK032734,BnaC07g41930D,15728,16360,-1,protein_coding,633,BnaC07g41930D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICB2],yes
GSBRNA2T00088070001,291.971496663822,1.48937301501253,0.218162013688831,6.8269126683844,8.67614742326423e-12,3.15961980102504e-10,LK032734,BnaC07g41870D,37883,39322,1,protein_coding,1043,BnaC07g41870D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IEZ7],yes
GSBRNA2T00088091001,170.73298918597,2.99519785513104,0.342209024449321,8.75253906570954,2.0860527441783498e-18,1.60260870707979e-16,LK039477,BnaCnng63630D,767,2521,1,protein_coding,1134,BnaCnng63630D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JPF6],yes
GSBRNA2T00088132001,46.0022538713883,3.01731286904598,0.837994313114781,3.60063645042027,0.0003174391815106,0.0026572112702751,LK039522,BnaAnng30540D,2,2213,1,protein_coding,1450,BnaAnng30540D protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A078JV56],yes
GSBRNA2T00088134001,44.4237789009236,3.1625464855366,0.651179425680986,4.85664374642871,1.19392117342645e-06,1.90449784670084e-05,LK039523,BnaCnng63690D,421,4063,1,protein_coding,669,BnaCnng63690D protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A078JPG9],yes
GSBRNA2T00088147001,249.100649552151,1.46030899440909,0.27163013597981,5.37609344832651,7.61192958968025e-08,1.54464435476017e-06,LK039532,BnaCnng63770D,2398,4072,-1,protein_coding,1490,BnaCnng63770D protein (Fragment) [Source:UniProtKB/TrEMBL;Acc:A0A078JV64],yes
GSBRNA2T00088184001,38.591873060334,1.95623062413143,0.68270786550873,2.86539927685426,0.0041648374260139,0.022997276921284,LK039572,BnaAnng30610D,761,2764,1,protein_coding,1533,BnaAnng30610D protein [Source:UniProtKB/TrEMBL;Acc:A0A078JSV7],yes
GSBRNA2T00088198001,78.7317939026009,1.46406247908101,0.463347278889401,3.15975197391949,0.0015790349643907,0.0103214266816191,LK032735,BnaC06g00560D,63271,64725,-1,protein_coding,1099,BnaC06g00560D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ID32],yes
GSBRNA2T00088221001,2182.3150388465,3.28143885580422,0.414752745163574,7.91179538669492,2.53703132040991e-15,1.42108699277947e-13,LK032736,BnaC01g22560D,134323,136357,1,protein_coding,1379,BnaC01g22560D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IA69],yes
GSBRNA2T00088282001,30.5758953200529,2.20654614446099,0.844804151777434,2.6119025809929,0.0090039907385709,0.0426445814484937,LK032739,BnaC06g05210D,61258,62233,1,protein_coding,501,BnaC06g05210D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICG5],yes
GSBRNA2T00088288001,24.1372826417552,3.61326436103028,1.14508860991867,3.15544520287116,0.0016025336592798,0.0104481563362986,LK032739,BnaC06g05180D,93032,99972,1,protein_coding,2382,BnaC06g05180D protein [Source:UniProtKB/TrEMBL;Acc:A0A078IA98],yes
GSBRNA2T00088304001,802.180750132148,-1.13147890386743,0.171388254479904,-6.60184624262042,4.06068558940775e-11,1.36547828152306e-09,LK032740,BnaA09g12110D,8932,12448,1,protein_coding,2243,BnaA09g12110D protein [Source:UniProtKB/TrEMBL;Acc:A0A078ICH5],yes
