external_gene_name	ENTREZID	GO	GENENAME	GOTERM	Description_Ensembl	Uniprot_ID	PANTHER_Family_name	PANTHER_SF_name	Description_NCBI	ALIAS	lfc_HeatStress_SAHA	lfc_PE_SAHA	Crep1	Crep2	Crep3	Trep1	Trep2	Trep3	VMrep1	VMrep2	VMrep3	PErep1	PErep2
BnaC03g57370D	NA	NA	NA	NA	BnaC03g57370D protein	A0A078GCD0	TRANSCRIPTION FACTOR, PUTATIVE (DUF863)-RELATED	BNAC03G57370D PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.94	LFC PE-SAHA :  -2	8.82599405225442	8.41459962257315	8.76667767131064	7.20166254025265	6.49823615425918	6.7700258102515	9.18962927090692	9.79253147658678	9.48992113040686	8.86741086874694	8.2413012621417
BnaC03g58200D	106389567	GO:0061157	YTH domain-containing family protein	mRNA destabilization	BnaC03g58200D protein	A0A078FI46	YTH  YT521-B HOMOLOGY  DOMAIN-CONTAINING	YTH DOMAIN-CONTAINING PROTEIN	YTH domain-containing family protein	BNAC03G58200D	LFC HeatStress-SAHA :  -1.63	LFC PE-SAHA :  -1.35	7.82173062829117	7.14818592916844	6.93664202783411	6.01795265526227	6.59004462295821	5.88516735668605	8.10608534189177	8.25778840180025	8.13680950495852	7.38531172793864	7.05438117373422
BnaC03g58740D	NA	NA	NA	NA	BnaC03g58740D protein	A0A078HG07	TRANSCRIPTION FACTOR VOZ1	BNAC03G58740D PROTEIN	NA	NA	LFC HeatStress-SAHA :  2.45	LFC PE-SAHA :  3.03	4.98875899923614	5.2006669710922	4.20275955693784	7.53104948176501	6.38303027679882	7.24711592940067	3.85355218784927	4.03210666950333	3.67208706728661	4.01490366466994	4.85184798852204
BnaC03g59860D	NA	NA	NA	NA	BnaC03g59860D protein	A0A078FCI2	REPLICATION FACTOR A 1, RFA1	REP_FAC-A_C DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  7.68	LFC PE-SAHA :  6.07	3.04479714941578	3.04479714941578	3.04479714941578	4.67379016929921	5.3346560849428	4.80104899505757	3.04479714941578	3.04479714941578	3.04479714941578	4.15835430811467	3.86821440066085
BnaC03g59870D	NA	NA	NA	NA	BnaC03g59870D protein	A0A078FFR8	OS07G0107800 PROTEIN-RELATED	PROTEIN KINASE DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.95	LFC PE-SAHA :  1.37	5.75599801327528	5.93112115045227	6.58054952696636	7.18883777477131	7.07517687579909	7.62146035294917	3.85355218784927	3.65666953670018	4.48880102006087	4.95896928886949	4.74730179340286
BnaC03g60160D	106361468	GO:0006457	peptidyl-prolyl cis-trans isomerase CYP18-3	protein folding	Peptidyl-prolyl cis-trans isomerase	A0A078DMP0	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE	PPIASE CYCLOPHILIN-TYPE DOMAIN-CONTAINING PROTEIN	peptidyl-prolyl cis-trans isomerase CYP18-3	LOC106361468	LFC HeatStress-SAHA :  1.68	LFC PE-SAHA :  1.08	10.0732606388799	10.9691946456886	10.5437667646754	11.5163369232824	11.9231192998772	11.4923621287844	9.88893174310893	9.22522628011351	9.56026545291856	10.6306873469688	11.4285613341319
BnaC03g60160D	106361468	GO:0000413	peptidyl-prolyl cis-trans isomerase CYP18-3	protein peptidyl-prolyl isomerization	Peptidyl-prolyl cis-trans isomerase	A0A078DMP0	PEPTIDYL-PROLYL CIS-TRANS ISOMERASE	PPIASE CYCLOPHILIN-TYPE DOMAIN-CONTAINING PROTEIN	peptidyl-prolyl cis-trans isomerase CYP18-3	LOC106361468	LFC HeatStress-SAHA :  1.68	LFC PE-SAHA :  1.08	10.0732606388799	10.9691946456886	10.5437667646754	11.5163369232824	11.9231192998772	11.4923621287844	9.88893174310893	9.22522628011351	9.56026545291856	10.6306873469688	11.4285613341319
BnaC03g60170D	NA	NA	NA	NA	BnaC03g60170D protein	A0A078FFU4	EXTENSIN, PROLINE-RICH PROTEIN	PROLINE-RICH PROTEIN 4	NA	NA	LFC HeatStress-SAHA :  -1.37	LFC PE-SAHA :  -2.61	9.73567384764098	9.80033528463383	9.40545223960334	6.28475563575213	7.77815210810652	7.12110717857994	8.75537982139037	8.12900879405767	8.08718099627409	8.73808211098073	8.0286862727408
BnaC03g60350D	106406868	GO:0006325	chromatin remodeling protein SHL	chromatin organization	BnaC03g60350D protein	A0A078FGH9	OS08G0421900 PROTEIN	CHROMATIN REMODELING PROTEIN SHL	chromatin remodeling protein SHL	LOC106406868	LFC HeatStress-SAHA :  1.54	LFC PE-SAHA :  1.02	7.38605632780274	7.42919643986071	7.50434234727172	8.06707712287609	8.26678302515133	8.77012846613393	7.40456605377796	7.14041211775774	6.80794368378465	8.34398340244359	8.52000237930789
BnaC03g60710D	NA	NA	NA	NA	BnaC03g60710D protein	A0A078HPF8	CELL WALL INTEGRITY/STRESS RESPONSE COMPONENT-LIKE PROTEIN	CELL WALL INTEGRITY/STRESS RESPONSE COMPONENT-LIKE PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.61	LFC PE-SAHA :  3.02	5.11287094694767	6.47606577363892	6.58054952696636	9.16690149770031	8.49220672336388	9.04636655028755	4.60623612427588	4.24299884011279	4.63571211569232	5.24621052737432	5.12111940270321
BnaC03g63200D	NA	NA	NA	NA	BnaC03g63200D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  8.01	LFC PE-SAHA :  7.19	3.04479714941578	3.04479714941578	3.04479714941578	6.15768054144835	4.40197323577749	5.99533521064796	3.04479714941578	3.04479714941578	3.04479714941578	4.01490366466994	3.99147933683863
BnaC03g64050D	NA	NA	NA	NA	BnaC03g64050D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.62	LFC PE-SAHA :  3.02	7.06312055092177	6.11785467681493	5.5192797046479	8.75457478438458	8.96467179631662	9.58973411457966	4.7719892204417	4.69670376724174	4.63571211569232	6.32595535879453	5.77746559532786
BnaC03g66870D	NA	NA	NA	NA	BnaC03g66870D protein	A0A078GSZ1	LACHRYMATORY-FACTOR SYNTHASE	OS05G0202300 PROTEIN	NA	NA	LFC HeatStress-SAHA :  4.45	LFC PE-SAHA :  3.56	4.60989424068168	4.87761145319652	3.04479714941578	7.21437359814376	6.48234047641546	6.88750994645128	3.41026001838346	3.04479714941578	3.55830633970976	4.01490366466994	4.28151411933627
BnaC03g67530D	NA	NA	NA	NA	BnaC03g67530D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  5.65	LFC PE-SAHA :  6.53	3.04479714941578	3.04479714941578	3.04479714941578	5.08660594512156	5.29749270912109	5.36939798671334	3.04479714941578	3.04479714941578	3.40885606564875	3.84172258378235	3.72009537967074
BnaC03g68600D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.95	LFC PE-SAHA :  1.53	5.60132953050122	5.96403028767102	6.13365629047341	7.67575894362772	6.69016029563099	7.04739845082209	4.88981505351927	4.28914700621597	4.05639435022093	5.60528709265009	5.23709135901076
BnaC03g68820D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.75	LFC PE-SAHA :  -1.9	7.85550074031187	6.93561279714215	7.68259100023089	4.96367310756113	6.25760337439822	6.23786944320923	7.52647604204733	7.4497974204234	7.7576372708371	7.04670660475983	6.86135480970806
BnaC03g69330D	NA	NA	NA	NA	BnaC03g69330D protein	A0A078IDV2	PROTEIN DISULFIDE ISOMERASE	PROTEIN DISULFIDE ISOMERASE-LIKE 1-5-RELATED	NA	NA	LFC HeatStress-SAHA :  1.13	LFC PE-SAHA :  1.66	5.11287094694767	6.85132709075352	6.24589672180827	7.08188569816811	8.0802570310815	7.74293109295925	6.51347925001533	6.3208773162362	6.46989316487872	6.69571548475828	7.44682665787869
BnaC03g69470D	NA	NA	NA	NA	BnaC03g69470D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  3.29	LFC PE-SAHA :  2.03	4.60989424068168	6.30829452278654	4.20275955693784	7.05385160070458	6.73100193611312	7.0969566782614	3.41026001838346	3.83089400393818	4.05639435022093	4.4931433673647	5.30906151160322
BnaC03g69650D	NA	NA	NA	NA	Mechanosensitive ion channel protein	A0A078GGX8	MECHANOSENSITIVE ION CHANNEL PROTEIN 5	MECHANOSENSITIVE ION CHANNEL PROTEIN 4	NA	NA	LFC HeatStress-SAHA :  3.76	LFC PE-SAHA :  7.26	3.04479714941578	3.04479714941578	3.04479714941578	6.7206052968704	4.47827035429759	5.03796131867148	3.04479714941578	3.54562306975176	3.04479714941578	3.04479714941578	3.86821440066085
BnaC03g72030D	106427733	NA	NA	NA	BnaC03g72030D protein	A0A078J7R7	EXPRESSED PROTEIN	EXPRESSED PROTEIN	uncharacterized LOC106427733	LOC106427733	LFC HeatStress-SAHA :  3.81	LFC PE-SAHA :  8.17	3.04479714941578	3.04479714941578	3.04479714941578	6.70261827668057	6.70390466354966	5.85620433152921	3.56027631476723	3.04479714941578	3.04479714941578	4.01490366466994	3.04479714941578
BnaC03g72030D	106420179	NA	NA	NA	BnaC03g72030D protein	A0A078J7R7	EXPRESSED PROTEIN	EXPRESSED PROTEIN	uncharacterized LOC106420179	LOC106420179	LFC HeatStress-SAHA :  3.81	LFC PE-SAHA :  8.17	3.04479714941578	3.04479714941578	3.04479714941578	6.70261827668057	6.70390466354966	5.85620433152921	3.56027631476723	3.04479714941578	3.04479714941578	4.01490366466994	3.04479714941578
BnaC03g72370D	NA	NA	NA	NA	BnaC03g72370D protein	A0A078IPA9	B3 DOMAIN-CONTAINING TRANSCRIPTION FACTOR ABI3	B3 DOMAIN-CONTAINING TRANSCRIPTION FACTOR NGA1	NA	NA	LFC HeatStress-SAHA :  -2.54	LFC PE-SAHA :  -3.88	6.13726201361994	6.76175270180289	7.15183159340122	4.28588796029854	3.04479714941578	4.73390548142239	6.34251901248174	6.63950174084985	6.60229745387279	6.12444219101656	6.28982601804403
BnaC03g72930D	NA	NA	NA	NA	BnaC03g72930D protein	A0A078INP2	PROTEIN STAY-GREEN 1, CHLOROPLASTIC-RELATED	MAGNESIUM DECHELATASE SGR2, CHLOROPLASTIC	NA	NA	LFC HeatStress-SAHA :  2.82	LFC PE-SAHA :  2.22	5.60132953050122	5.5932884369366	4.54902082361061	7.12293397964911	6.75759367028528	7.31144963218128	4.36892521320165	3.39981898719491	3.55830633970976	5.02180883357318	4.63270133837249
BnaC03g73200D	106435603	NA	NA	NA	BnaC03g73200D protein	A0A078J1X3	LATE EMBRYOGENIS ABUNDANT PROTEIN 2-RELATED	PROTEIN SENESCENCE-ASSOCIATED GENE 21, MITOCHONDRIAL	protein SENESCENCE-ASSOCIATED GENE 21, mitochondrial	LOC106435603	LFC HeatStress-SAHA :  1.77	LFC PE-SAHA :  1.74	6.84437976281806	7.32080161637803	7.23500051430261	8.5843520987648	8.66281400375559	9.05576296074215	5.93492705733305	5.56091396382976	5.32794354668751	7.04670660475983	6.51180016615662
BnaC03g73730D	NA	NA	NA	NA	BnaC03g73730D protein	A0A078ILE9	PROTEIN CUP-SHAPED COTYLEDON 2-RELATED	NAC (NO APICAL MERISTEM) DOMAIN TRANSCRIPTIONAL REGULATOR SUPERFAMILY PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.43	LFC PE-SAHA :  2.75	3.04479714941578	5.14225720375105	5.09329258127287	6.04703615122794	7.3524325489454	6.5012799532046	5.09646081618383	5.46241322235363	5.13634378998602	6.27821440634236	5.44224668882213
BnaC03g74270D	NA	NA	NA	NA	BnaC03g74270D protein	A0A078JJI2	LONG-CHAIN-FATTY-ACID--COA LIGASE	BNAC03G74270D PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.8	LFC PE-SAHA :  1.69	7.25282573054679	7.29556033966386	6.88599522820929	8.49884975236156	8.56887651605208	9.0774526969319	6.33292261151637	6.58733000833614	6.31418792115862	7.75722560884514	7.68531727745823
BnaC03g74590D	NA	NA	NA	NA	BnaC03g74590D protein	A0A078J7Y2	OS02G0177800 PROTEIN	BNAA06G25110D PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.06	LFC PE-SAHA :  -1.66	8.33983103809739	8.09502775175363	7.92687730536377	6.66594821234165	6.48234047641546	6.7700258102515	8.10049425657418	8.2339008901659	8.13680950495852	8.16718177144086	7.49926846279654
BnaC03g78270D	NA	NA	NA	NA	BnaC03g78270D protein	A0A078JBL3	HEAT-SHOCK PROTEIN 20 FAMILY MEMBER	17.4 KDA CLASS III HEAT SHOCK PROTEIN	NA	NA	LFC HeatStress-SAHA :  -2.06	LFC PE-SAHA :  -1.71	7.13379011006927	7.34560657710459	8.33059465670051	6.58964619012757	6.03470954800948	5.96859974646151	9.04441362248195	8.89612037200058	7.57351851542815	7.84097726533446	7.35221572236803
BnaC03g78310D	NA	NA	NA	NA	Beta-amylase	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  5.11	LFC PE-SAHA :  6.06	3.04479714941578	3.04479714941578	3.04479714941578	5.25141760919298	4.90428228517263	4.66274222845158	3.41026001838346	3.04479714941578	3.04479714941578	3.61184319933665	3.52446393442785
BnaC03g78320D	NA	NA	NA	NA	Beta-amylase	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -2.06	LFC PE-SAHA :  7.2	3.04479714941578	3.04479714941578	3.04479714941578	5.64993598543226	5.59977632712092	5.88516735668605	4.94474720456729	4.45541895467629	4.52736744700907	3.04479714941578	3.86821440066085
BnaC04g00020D	NA	NA	NA	NA	BnaC04g00020D protein	A0A078IVR6	CLASSICAL ARABINOGALACTAN PROTEIN 26	CLASSICAL ARABINOGALACTAN PROTEIN 26	NA	NA	LFC HeatStress-SAHA :  -1.33	LFC PE-SAHA :  -1.71	7.07753619001844	5.99617992862813	7.43575165954039	5.39781755193702	5.3346560849428	5.96859974646151	6.51347925001533	6.73159357125381	6.67919505495732	6.15126736004408	6.18286219381419
BnaC04g01350D	NA	NA	NA	NA	BnaC04g01350D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  7.1	LFC PE-SAHA :  6.65	3.04479714941578	3.04479714941578	3.04479714941578	5.25141760919298	5.82153561714461	4.66274222845158	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.86821440066085
BnaC04g05350D	NA	NA	NA	NA	BnaC04g05350D protein	A0A078G584	GASTRIC MUCIN-LIKE PROTEIN	OS01G0141900 PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.51	LFC PE-SAHA :  -1.1	8.05757781221525	8.07295356872098	7.52649697868022	7.20166254025265	6.83451782640751	6.67509234971387	8.2569390226383	8.28826153999911	8.11771222581593	7.304906344429	7.2769263497397
BnaC04g08450D	NA	NA	NA	NA	BnaC04g08450D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  4.63	LFC PE-SAHA :  2.66	4.85105787153702	4.80164422160148	3.04479714941578	6.13082714556215	6.57514934564748	5.96859974646151	3.04479714941578	3.54562306975176	3.40885606564875	4.58482290087834	3.86821440066085
BnaC04g08570D	NA	NA	NA	NA	Pectinesterase	A0A078H6W8	ACYL-COA THIOESTER HYDROLASE YBHC-RELATED	PECTINESTERASE 14-RELATED	NA	NA	LFC HeatStress-SAHA :  8.29	LFC PE-SAHA :  6.95	3.04479714941578	3.04479714941578	3.04479714941578	6.10344981197336	5.00271183120886	5.23749873693364	3.04479714941578	3.04479714941578	3.04479714941578	4.39311949129516	3.72009537967074
BnaC04g09260D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.77	LFC PE-SAHA :  -1.43	7.63012862385071	6.14669081047805	7.52649697868022	5.61103855243904	6.27621837709471	6.14582382870372	7.44489100153377	7.55393208450756	7.40800029030715	6.67751247059686	6.2550660105709
BnaC04g10080D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -2.87	LFC PE-SAHA :  -4.46	6.41402133151846	6.02760542077632	3.04479714941578	3.04479714941578	3.74188430142582	3.9626020594795	4.8025330645241	4.52978059037498	4.40732935421166	4.74873904512707	3.99147933683863
BnaC04g10730D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.37	LFC PE-SAHA :  1.67	6.97343791038341	5.55004596154225	4.64363289655905	6.79036626334093	7.64267779134623	7.83322318574273	4.74064852205458	4.99784886084278	4.99079312134603	5.85659106404774	5.23709135901076
BnaC04g12030D	NA	NA	NA	NA	BnaC04g12030D protein	A0A078FJ73	GLUTAMATE DECARBOXYLASE	GLUTAMATE DECARBOXYLASE	NA	NA	LFC HeatStress-SAHA :  4.55	LFC PE-SAHA :  6.76	3.04479714941578	3.04479714941578	3.04479714941578	5.39781755193702	5.87181445435467	4.66274222845158	3.41026001838346	3.39981898719491	3.04479714941578	3.04479714941578	3.72009537967074
BnaC04g14260D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  3.55	LFC PE-SAHA :  3.34	4.77595963460546	5.45918337852773	4.81255769290764	8.26900541973661	7.03235100283787	7.52536957836035	4.27644113041231	4.03210666950333	3.04479714941578	5.4816128486022	5.03758098694227
BnaC04g15670D	NA	NA	NA	NA	BnaC04g15670D protein	A0A078FSD7	CCR4-NOT TRANSCRIPTION COMPLEX RELATED	BNAC04G15670D PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.15	LFC PE-SAHA :  -1.34	9.82563548651336	9.44147500921722	9.98478329317707	8.37445202129474	8.62740494694148	8.40377428222341	9.98756299962779	10.1649477743519	10.1313784760771	9.79036756028967	9.28335404027125
BnaC04g15790D	NA	NA	NA	NA	BnaC04g15790D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.76	LFC PE-SAHA :  5.77	3.04479714941578	3.86869558320025	3.04479714941578	4.96367310756113	6.54488206827807	6.16940629312278	3.99693432742068	3.83089400393818	3.40885606564875	4.39311949129516	4.6913979205875
BnaC04g15830D	NA	NA	NA	NA	BnaC04g15830D protein	A0A078FRG7	APOSPORY-ASSOCIATED PROTEIN C-RELATED	GLUCOSE-6-PHOSPHATE 1-EPIMERASE	NA	NA	LFC HeatStress-SAHA :  8.46	LFC PE-SAHA :  6.29	3.04479714941578	3.04479714941578	3.04479714941578	4.82735061479956	5.56934738658806	4.73390548142239	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	4.57086062586785
BnaC04g16360D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  7.86	LFC PE-SAHA :  7.71	3.04479714941578	3.04479714941578	3.04479714941578	5.02662801530067	6.71751770511208	6.07260078737126	3.04479714941578	3.04479714941578	3.04479714941578	3.84172258378235	3.86821440066085
BnaC04g21740D	NA	NA	NA	NA	Chlorophyll a-b binding protein, chloroplastic	A0A078I296	CHLOROPHYLL A/B BINDING PROTEIN	PHOTOSYSTEM I CHLOROPHYLL A/B-BINDING PROTEIN 2, CHLOROPLASTIC	NA	NA	LFC HeatStress-SAHA :  -3.39	LFC PE-SAHA :  7.86	3.04479714941578	3.04479714941578	3.04479714941578	5.98825062063713	6.6622671377409	5.85620433152921	7.52229566079373	7.50680586429643	6.90062052255759	3.04479714941578	4.90094155505321
BnaC04g22310D	NA	NA	NA	NA	BnaC04g22310D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -6.79	LFC PE-SAHA :  -5.77	4.92181401696504	5.310196354519	5.32335940076418	3.04479714941578	3.04479714941578	3.58058867185319	5.57132686553293	6.1762844778599	6.07177698380207	4.66965562627704	4.90094155505321
BnaC04g22490D	NA	NA	NA	NA	BnaC04g22490D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  6.17	LFC PE-SAHA :  6.65	3.04479714941578	3.04479714941578	3.04479714941578	6.01795265526227	5.37080683029309	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.04479714941578	3.52446393442785
BnaC04g24450D	NA	NA	NA	NA	RNA-dependent RNA polymerase	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.56	LFC PE-SAHA :  -1.1	7.59055031552072	7.91645302398223	8.27286999708334	6.68440126013221	7.12696864288495	7.0347361357612	8.52238552723677	8.60550709963342	8.62806334634248	7.72231028064311	7.43148476008774
BnaC04g25840D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  9.02	LFC PE-SAHA :  6.71	3.04479714941578	3.04479714941578	3.04479714941578	6.35584291410686	4.54959144400879	3.9626020594795	3.04479714941578	3.04479714941578	3.04479714941578	4.66965562627704	4.74730179340286
BnaC04g26500D	NA	NA	NA	NA	BnaC04g26500D protein	A0A078FFL4	OLIGOPEPTIDE TRANSPORTER-RELATED	PROTEIN NRT1/ PTR FAMILY 8.1	NA	NA	LFC HeatStress-SAHA :  2	LFC PE-SAHA :  1.42	7.56013461734408	8.71451595082442	8.49106836726366	9.5879979788081	9.86243125057975	9.67552376819146	5.88281128492527	5.41032305495709	4.96482580611786	7.01813040482584	6.67782010344311
BnaC04g26720D	106445530	NA	NA	NA	BnaC04g26720D protein	A0A078FLN7	IMP2'P	USP DOMAIN-CONTAINING PROTEIN	universal stress protein PHOS34	LOC106445530	LFC HeatStress-SAHA :  4.8	LFC PE-SAHA :  9	3.04479714941578	3.04479714941578	3.04479714941578	7.43666934712036	6.98820407705817	7.12110717857994	3.04479714941578	3.39981898719491	3.55830633970976	4.4931433673647	3.99147933683863
BnaC04g26900D	NA	NA	NA	NA	BnaC04g26900D protein	A0A078GWI1	ANAPHASE-PROMOTING COMPLEX SUBUNIT 2	ANAPHASE-PROMOTING COMPLEX SUBUNIT 2	NA	NA	LFC HeatStress-SAHA :  -1.29	LFC PE-SAHA :  -1.84	7.59055031552072	7.80476862091476	6.58054952696636	6.01795265526227	5.59977632712092	5.99533521064796	7.12996732416252	7.36862130310748	7.25631680432255	7.01813040482584	6.69081881094354
BnaC04g27970D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.23	LFC PE-SAHA :  3.61	3.04479714941578	3.63128359317957	4.33140882128733	5.57099808092287	5.7956938027163	5.48939985209643	4.06016227015429	4.69670376724174	4.40732935421166	5.4816128486022	5.34362750664067
BnaC04g28160D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  6.01	LFC PE-SAHA :  6.06	3.04479714941578	3.04479714941578	3.04479714941578	4.89738911234713	5.53822099559702	3.9626020594795	3.04479714941578	3.04479714941578	3.04479714941578	3.61184319933665	3.04479714941578
BnaC04g28730D	NA	NA	NA	NA	BnaC04g28730D protein	A0A078FKR6	AAA ATPASE, PUTATIVE (AFU_ORTHOLOGUE AFUA_2G12920)-RELATED-RELATED	FI08533P-RELATED	NA	NA	LFC HeatStress-SAHA :  7.24	LFC PE-SAHA :  6.41	3.04479714941578	3.04479714941578	3.04479714941578	5.98825062063713	4.02148676377433	4.73390548142239	3.04479714941578	3.04479714941578	3.04479714941578	3.61184319933665	3.86821440066085
BnaC04g29350D	NA	NA	NA	NA	BnaC04g29350D protein	A0A078H785	IMPACT-RELATED	IMPACT FAMILY MEMBER YIGZ	NA	NA	LFC HeatStress-SAHA :  -1.26	LFC PE-SAHA :  -1.5	7.72455531116889	7.46358286706409	6.90307770063962	6.20989506852076	6.07795928101409	6.097435873983	7.3908687673563	7.55779038900107	7.51209332692496	7.04670660475983	6.89539043165868
BnaC04g29530D	NA	NA	NA	NA	BnaC04g29530D protein	A0A078HA14	ADENINE DNA GLYCOSYLASE	ADENINE DNA GLYCOSYLASE	NA	NA	LFC HeatStress-SAHA :  -1.84	LFC PE-SAHA :  -1.72	6.60604630035764	6.28261520141537	6.66326535032225	4.39665247928927	5.65866838420844	5.36939798671334	7.08525422504768	7.13524921712313	7.08667311792143	6.20342817985958	6.14532098647182
BnaC04g29770D	106390822	NA	NA	NA	BnaC04g29770D protein	A0A078IBT2	BETA-1,3 GLUCANASE	X8 DOMAIN-CONTAINING PROTEIN	glucan endo-1,3-beta-glucosidase 1	LOC106390822	LFC HeatStress-SAHA :  4.07	LFC PE-SAHA :  5.91	3.04479714941578	4.43668789675166	3.04479714941578	6.90479886432666	7.70522482078887	7.78878536925379	3.41026001838346	3.54562306975176	3.55830633970976	4.01490366466994	4.57086062586785
BnaC04g33460D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.69	LFC PE-SAHA :  -1.69	7.8638208750468	8.22080707632619	7.62217170313081	6.79036626334093	5.00271183120886	6.87334229634133	8.01688495776111	7.95286168092819	8.06456270672458	7.12916465554701	7.18835851994614
BnaC04g34570D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.76	LFC PE-SAHA :  -2.61	8.82173343727725	7.79580747194804	8.34311423031254	6.44538650273042	4.6166532215884	6.5012799532046	8.56561926790645	8.6566993065171	8.71046041067403	8.35541267342045	8.013330535966
BnaC04g34640D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -5.61	LFC PE-SAHA :  -7.19	4.69585512241442	6.20264556109413	5.15473031937749	3.04479714941578	3.04479714941578	3.04479714941578	4.53265543310301	4.28914700621597	3.55830633970976	4.01490366466994	4.4359122367819
BnaC04g35150D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  3.37	LFC PE-SAHA :  3.17	4.17726116610648	3.86869558320025	4.81255769290764	6.87302865585963	6.1606483259615	5.85620433152921	3.99693432742068	4.08957183938526	4.40732935421166	6.04074197366926	5.80202164708509
BnaC04g35830D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  9.2	LFC PE-SAHA :  6.04	3.04479714941578	3.04479714941578	3.04479714941578	5.48718715302514	4.95446439110305	3.9626020594795	3.04479714941578	3.04479714941578	3.04479714941578	3.61184319933665	5.08003132771963
